Protein,log2FC,t_p,w_p,n_pairs,t_fdr,w_fdr,changed,strict,direction
VGF,0.14326666666666665,0.3704413920237116,0.49609375,9,0.9898389461302447,0.986577545700309,False,False,up
SPRY2,-0.2083666666666667,0.3713090276017913,0.25,9,0.9898389461302447,0.97517578125,False,False,down
CD82,-0.28575,0.37141962278231255,0.4609375,8,0.9898389461302447,0.986577545700309,False,False,down
DBI,-0.25914,0.3719051516370182,0.322265625,10,0.9898389461302447,0.97517578125,False,False,down
MELTF,0.1552,0.3723499674480909,0.76953125,10,0.9898389461302447,1.0,False,False,up
PI3,0.13646999999999995,0.372808591786412,0.76953125,10,0.9898389461302447,1.0,False,False,up
SLAMF1,-0.7147111111111112,0.37406231790390676,0.30078125,9,0.9898389461302447,0.97517578125,False,False,down
RPGR,-0.2169,0.3750498024900284,0.375,7,0.9898389461302447,0.97517578125,False,False,down
CRYBB2,0.06782,0.3752877900797017,0.375,10,0.9898389461302447,0.97517578125,False,False,up
CDH2,-0.054144444444444426,0.3753430000512774,0.65234375,9,0.9898389461302447,0.986577545700309,False,False,down
ADAMTS15,-0.14105000000000004,0.37558433764573484,0.431640625,10,0.9898389461302447,0.97517578125,False,False,down
PZP,-0.048819999999999995,0.3759518191113699,0.556640625,10,0.9898389461302447,0.986577545700309,False,False,down
PAEP,0.4325555555555556,0.3763546781384405,1.0,9,0.9898389461302447,1.0,False,False,up
DGKZ,-0.2103777777777778,0.37642679934581214,0.5703125,9,0.9898389461302447,0.986577545700309,False,False,down
IGDCC3,0.2075625,0.3769177036362887,0.3828125,8,0.9898389461302447,0.97517578125,False,False,up
ANKMY2,-0.3753444444444445,0.3769385185362065,0.25,9,0.9898389461302447,0.97517578125,False,False,down
PSME2,-0.2773333333333333,0.3771197637248015,0.42578125,9,0.9898389461302447,0.97517578125,False,False,down
SEMA3G,0.12177777777777773,0.3772369248634633,0.49609375,9,0.9898389461302447,0.986577545700309,False,False,up
CD207,0.11271999999999997,0.3778873042407196,0.431640625,10,0.9898389461302447,0.97517578125,False,False,up
EPS8L2,-0.07814000000000002,0.37924787328585075,0.556640625,10,0.9898389461302447,0.986577545700309,False,False,down
C9orf40,-0.50921,0.3793200949245794,0.625,10,0.9898389461302447,0.986577545700309,False,False,down
SELL,0.07603,0.379496482887552,1.0,10,0.9898389461302447,1.0,False,False,up
UBQLN3,0.13741111111111112,0.3796890645424156,0.65234375,9,0.9898389461302447,0.986577545700309,False,False,up
GLOD4,-0.23218000000000005,0.3810672679821304,0.375,10,0.9898389461302447,0.97517578125,False,False,down
B2M,0.12974000000000002,0.38119562511918925,0.4921875,10,0.9898389461302447,0.986577545700309,False,False,up
PRKRA,-0.30162500000000003,0.3812890790168597,0.4609375,8,0.9898389461302447,0.986577545700309,False,False,down
LYPD1,-0.15885,0.38175676967917793,0.3828125,8,0.9898389461302447,0.97517578125,False,False,down
SERPINA5,0.13330999999999998,0.3824122786190284,0.845703125,10,0.9898389461302447,1.0,False,False,up
ACOT13,-0.39207000000000003,0.3824461530067774,0.322265625,10,0.9898389461302447,0.97517578125,False,False,down
FOLR1,0.04904444444444443,0.3827535027874438,0.49609375,9,0.9898389461302447,0.986577545700309,False,False,up
CORO6,-0.5417624999999999,0.38344171809786903,0.7421875,8,0.9898389461302447,1.0,False,False,down
TTR,0.11499999999999999,0.3845371086281222,1.0,10,0.9898389461302447,1.0,False,False,up
CLEC7A,-0.04322999999999999,0.3846750120895531,0.322265625,10,0.9898389461302447,0.97517578125,False,False,down
COL2A1,0.37467777777777767,0.38485213790981887,1.0,9,0.9898389461302447,1.0,False,False,up
IMPACT,-0.30474999999999997,0.38497019464117654,0.375,10,0.9898389461302447,0.97517578125,False,False,down
CYP24A1,-0.18467777777777777,0.3856700117480101,0.42578125,9,0.9898389461302447,0.97517578125,False,False,down
SERPINA11,0.06354000000000001,0.38581090938877216,0.431640625,10,0.9898389461302447,0.97517578125,False,False,up
TK1,0.13274999999999998,0.3858155643605835,0.3828125,8,0.9898389461302447,0.97517578125,False,False,up
FABP5,-0.25397,0.38605256105419283,0.322265625,10,0.9898389461302447,0.97517578125,False,False,down
HSPB1,-0.490511111111111,0.3861929997176191,0.42578125,9,0.9898389461302447,0.97517578125,False,False,down
TGFB1,0.17132999999999998,0.38697282729614146,0.845703125,10,0.9898389461302447,1.0,False,False,up
PRELP,-0.0485,0.38700040054819196,0.76953125,10,0.9898389461302447,1.0,False,False,down
TRIM5,-0.2608,0.38706839809717536,0.3828125,8,0.9898389461302447,0.97517578125,False,False,down
SETMAR,-0.11712222222222222,0.3871200326369325,0.65234375,9,0.9898389461302447,0.986577545700309,False,False,down
S100A11,0.19312222222222217,0.3874690953378159,0.65234375,9,0.9898389461302447,0.986577545700309,False,False,up
PRTFDC1,-0.454575,0.38795451021285565,0.3125,8,0.9898389461302447,0.97517578125,False,False,down
DCC,-0.19727142857142857,0.38807657811111335,0.375,7,0.9898389461302447,0.97517578125,False,False,down
GBP4,0.2142125,0.3885198595581657,0.3125,8,0.9898389461302447,0.97517578125,False,False,up
REG1B,-0.11393000000000002,0.38912316210007936,0.625,10,0.9898389461302447,0.986577545700309,False,False,down
TFRC,-0.08311999999999999,0.389171650657804,0.375,10,0.9898389461302447,0.97517578125,False,False,down
COL1A1,0.06419000000000001,0.38932912806867215,0.375,10,0.9898389461302447,0.97517578125,False,False,up
EFNA4,0.07895555555555556,0.3900042351330303,0.49609375,9,0.9898389461302447,0.986577545700309,False,False,up
SERPINE2,0.43227000000000004,0.39060093985929956,1.0,10,0.9898389461302447,1.0,False,False,up
ECE1,-0.19980000000000003,0.39073474757313686,0.3828125,8,0.9898389461302447,0.97517578125,False,False,down
BOC,-0.09963333333333334,0.39132794310827856,0.5703125,9,0.9898389461302447,0.986577545700309,False,False,down
SAP18,0.14531249999999996,0.39159155939278156,0.4609375,8,0.9898389461302447,0.986577545700309,False,False,up
CBS,0.28412222222222216,0.3917946746172075,0.5703125,9,0.9898389461302447,0.986577545700309,False,False,up
CA5A,-0.23903333333333332,0.39187130419793936,0.359375,9,0.9898389461302447,0.97517578125,False,False,down
SERPINF1,0.029709999999999997,0.3924798568460319,0.322265625,10,0.9898389461302447,0.97517578125,False,False,up
DAB2,-0.35301,0.39275373080088305,0.322265625,10,0.9898389461302447,0.97517578125,False,False,down
ENO2,-0.23845000000000005,0.3931507589993133,0.375,10,0.9898389461302447,0.97517578125,False,False,down
LMNB2,0.10017000000000001,0.3933612484205409,0.556640625,10,0.9898389461302447,0.986577545700309,False,False,up
DDX39A,-0.11131111111111111,0.39341100309188703,0.30078125,9,0.9898389461302447,0.97517578125,False,False,down
AKAP12,0.07529999999999998,0.3939656331658997,0.5703125,9,0.9898389461302447,0.986577545700309,False,False,up
TET2,-0.14806249999999999,0.3942818773584663,0.3828125,8,0.9898389461302447,0.97517578125,False,False,down
SMPD3,0.12994444444444445,0.3944135321794373,0.42578125,9,0.9898389461302447,0.97517578125,False,False,up
FGA,-0.35584,0.3944392384221783,0.16015625,10,0.9898389461302447,0.97517578125,False,False,down
TXNDC5,-0.18595999999999996,0.39444186102198275,0.375,10,0.9898389461302447,0.97517578125,False,False,down
DGKA,-0.231288888888889,0.3952185495521111,0.49609375,9,0.9898389461302447,0.986577545700309,False,False,down
MFAP3,-0.3371888888888888,0.39524990823006056,0.65234375,9,0.9898389461302447,0.986577545700309,False,False,down
CALCOCO1,-0.43376000000000003,0.39571715874160573,0.322265625,10,0.9898389461302447,0.97517578125,False,False,down
LELP1,0.249225,0.3958637100508264,0.3125,8,0.9898389461302447,0.97517578125,False,False,up
BECN1,-0.20657777777777775,0.3958804763335433,0.12890625,9,0.9898389461302447,0.97517578125,False,False,down
PAIP2B,-0.22801111111111105,0.39595236585042315,0.49609375,9,0.9898389461302447,0.986577545700309,False,False,down
CSF1,-0.06664999999999999,0.3960260955733499,0.322265625,10,0.9898389461302447,0.97517578125,False,False,down
IL12A_IL12B,-0.13828,0.3961165091677008,0.556640625,10,0.9898389461302447,0.986577545700309,False,False,down
KYAT1,-0.3093888888888889,0.39614945966906434,0.49609375,9,0.9898389461302447,0.986577545700309,False,False,down
ENDOU,0.08323000000000003,0.39621582124058685,0.431640625,10,0.9898389461302447,0.97517578125,False,False,up
SORT1,0.16984444444444446,0.3969640124924344,0.91015625,9,0.9898389461302447,1.0,False,False,up
TNFSF13,0.07203,0.3971132824193806,0.375,10,0.9898389461302447,0.97517578125,False,False,up
YY1,0.16210000000000002,0.3974473910598073,0.49609375,9,0.9898389461302447,0.986577545700309,False,False,up
PRG2,0.11107999999999998,0.3976844835156357,0.431640625,10,0.9898389461302447,0.97517578125,False,False,up
CLEC3B,0.12048999999999996,0.39769895958648205,0.921875,10,0.9898389461302447,1.0,False,False,up
TMPRSS5,0.05592222222222224,0.3984186538419664,0.65234375,9,0.9898389461302447,0.986577545700309,False,False,up
PDGFC,0.14185000000000003,0.3984365704424756,0.4609375,8,0.9898389461302447,0.986577545700309,False,False,up
ACTN4,0.11845555555555554,0.3985921196312471,0.49609375,9,0.9898389461302447,0.986577545700309,False,False,up
NUMB,-0.23954444444444445,0.3990123360136526,0.49609375,9,0.9898389461302447,0.986577545700309,False,False,down
SCN3B,0.1751875,0.4000676557479658,0.7421875,8,0.9898389461302447,1.0,False,False,up
CD7,0.14475555555555555,0.40009133764877813,0.359375,9,0.9898389461302447,0.97517578125,False,False,up
SNAPIN,-0.2193333333333333,0.40041228512167437,0.42578125,9,0.9898389461302447,0.97517578125,False,False,down
SNX15,-0.19019999999999998,0.4014382528364009,0.1640625,9,0.9898389461302447,0.97517578125,False,False,down
DYNLT3,0.17735999999999996,0.4016889024266388,0.556640625,10,0.9898389461302447,0.986577545700309,False,False,up
SCGB1A1,0.05103,0.4019719057815563,0.232421875,10,0.9898389461302447,0.97517578125,False,False,up
CLEC12A,0.11573333333333334,0.4019936778116714,0.42578125,9,0.9898389461302447,0.97517578125,False,False,up
KCNC4,0.16589999999999994,0.4022439827328805,0.546875,8,0.9898389461302447,0.986577545700309,False,False,up
CD93,-0.057929999999999995,0.40224999278102935,0.375,10,0.9898389461302447,0.97517578125,False,False,down
PAK4,-0.0531125,0.4027302203816363,0.7421875,8,0.9898389461302447,1.0,False,False,down
CILP,-0.17534,0.4032835665377733,0.275390625,10,0.9898389461302447,0.97517578125,False,False,down
ART3,0.05452999999999999,0.403519635767312,0.232421875,10,0.9898389461302447,0.97517578125,False,False,up
FXYD5,0.1511888888888889,0.40364614499857987,0.65234375,9,0.9898389461302447,0.986577545700309,False,False,up
TCL1B,-0.20881111111111114,0.4036946903194135,0.1640625,9,0.9898389461302447,0.97517578125,False,False,down
