Protein,log2FC,t_p,w_p,n_pairs,t_fdr,w_fdr,changed,strict,direction
BMP6,0.15423,0.016512365587157442,0.01953125,10,0.1878600040799987,0.17021745178041542,False,False,up
GMFG,0.91927,0.01660772197522981,0.009765625,10,0.1878600040799987,0.13723273026315788,False,False,up
PPP1CC,0.41752,0.01674918853000794,0.013671875,10,0.1878600040799987,0.14871961805555556,False,False,up
OPHN1,0.63809,0.016791795017737015,0.02734375,10,0.1878600040799987,0.19492377123786409,False,False,up
TINAGL1,0.23137,0.01685893897306537,0.02734375,10,0.1878600040799987,0.19492377123786409,False,False,up
BIN2,0.8168399999999998,0.016934122665809563,0.013671875,10,0.1878600040799987,0.14871961805555556,False,False,up
AP1G2,0.6889000000000001,0.01693534865568228,0.013671875,10,0.1878600040799987,0.14871961805555556,False,False,up
MGMT,1.3209874999999998,0.016960785266041202,0.0234375,8,0.1878600040799987,0.19492377123786409,False,False,up
SULT1A1,1.1408299999999998,0.01709393266211647,0.013671875,10,0.1878600040799987,0.14871961805555556,False,False,up
INPPL1,0.62438,0.017131290394059667,0.037109375,10,0.1878600040799987,0.22062800480769232,False,False,up
LYN,0.5224500000000001,0.017169683966257787,0.01953125,10,0.1878600040799987,0.17021745178041542,False,False,up
IL10RB,0.13165,0.01720610864743604,0.02734375,10,0.1878600040799987,0.19492377123786409,False,False,up
DNAJB14,0.6103600000000001,0.017467990997956328,0.02734375,10,0.19001292429999161,0.19492377123786409,False,False,up
CD101,0.08688,0.017561602989198205,0.037109375,10,0.19002734878753644,0.22062800480769232,False,False,up
TWF2,0.65131,0.0175987193974157,0.005859375,10,0.19002734878753644,0.13723273026315788,False,False,up
PMM2,0.7713000000000001,0.01789128028844322,0.02734375,10,0.1911888944236935,0.19492377123786409,False,False,up
TNF__Cardiometabolic,0.22918999999999995,0.017892448992323867,0.01953125,10,0.1911888944236935,0.17021745178041542,False,False,up
ACADSB,0.58951,0.017901581874877667,0.01953125,10,0.1911888944236935,0.17021745178041542,False,False,up
ZNF174,0.5199374999999999,0.017982351438763998,0.0390625,8,0.19125931720212175,0.22062800480769232,False,False,up
CHAD,0.12420000000000003,0.018038417046301575,0.0390625,8,0.19125931720212175,0.22062800480769232,False,False,up
F2R,0.44347999999999993,0.01815617945079032,0.01953125,10,0.191815464197738,0.17021745178041542,False,False,up
SDCCAG8,0.8289100000000001,0.018362584727919226,0.009765625,10,0.19330075751218195,0.13723273026315788,False,False,up
GFER,0.4472600000000001,0.018464542767223438,0.00390625,10,0.19367986466905443,0.12890625,False,False,up
GP6,0.5574999999999999,0.018685791039379476,0.009765625,10,0.1945933245835958,0.13723273026315788,False,False,up
CHGB,-0.28942999999999997,0.01874315595432773,0.037109375,10,0.1945933245835958,0.22062800480769232,False,False,down
TDRKH,0.6339666666666667,0.018792225025430674,0.01953125,9,0.1945933245835958,0.17021745178041542,False,False,up
FADD,0.49677000000000004,0.018816651066306166,0.013671875,10,0.1945933245835958,0.14871961805555556,False,False,up
EDEM2,0.47287,0.01893656432898392,0.037109375,10,0.19514627871658163,0.22062800480769232,False,False,up
EGF,0.77071,0.019037961928035006,0.01953125,10,0.19550522441482102,0.17021745178041542,False,False,up
PLA2G2A,0.18871000000000002,0.019141414328559873,0.02734375,10,0.19550689307683153,0.19492377123786409,False,False,up
DAB2,0.7625,0.019196772072512823,0.037109375,10,0.19550689307683153,0.22062800480769232,False,False,up
DBNL,1.1085800000000001,0.01925552636621194,0.013671875,10,0.19550689307683153,0.14871961805555556,False,False,up
BCL2L15,0.6425124999999999,0.01937917197168394,0.0390625,8,0.19550689307683153,0.22062800480769232,False,False,up
CDC42BPB,0.8727599999999999,0.0193993054066819,0.013671875,10,0.19550689307683153,0.14871961805555556,False,False,up
CD244,0.1348,0.019468412500522128,0.02734375,10,0.19550689307683153,0.19492377123786409,False,False,up
SCIN,0.6403749999999999,0.019504092499663478,0.015625,8,0.19550689307683153,0.16158670774647887,False,False,up
PLA2G4A,0.46617999999999993,0.019745593575119676,0.013671875,10,0.1968607072835657,0.14871961805555556,False,False,up
STX8,0.8412,0.019815018064544766,0.0390625,8,0.1968607072835657,0.22062800480769232,False,False,up
FLI1,0.476,0.019840234714312375,0.01953125,10,0.1968607072835657,0.17021745178041542,False,False,up
PTX3,0.22984999999999997,0.020208804929128996,0.0234375,8,0.19939772649252402,0.19492377123786409,False,False,up
TJAP1,0.7586299999999999,0.020258989174870727,0.01953125,10,0.19939772649252402,0.17021745178041542,False,False,up
EPN1,0.6069374999999999,0.020299598304822843,0.0390625,8,0.19939772649252402,0.22062800480769232,False,False,up
LAT,0.81511,0.020508916050148013,0.013671875,10,0.20078228813094906,0.14871961805555556,False,False,up
EP300,0.38925,0.020635169304608007,0.0078125,8,0.2013471503243645,0.13723273026315788,False,False,up
CXCL11,0.23472999999999997,0.020810324898609837,0.01953125,10,0.20201720720664584,0.17021745178041542,False,False,up
CORO1A,0.85351,0.020841407485057434,0.02734375,10,0.20201720720664584,0.19492377123786409,False,False,up
CAPG,-0.18003,0.020939419338673625,0.037109375,10,0.20225224420759944,0.22062800480769232,False,False,down
CDH2,0.30648,0.021003382527517135,0.009765625,10,0.20225224420759944,0.13723273026315788,False,False,up
NELL1,0.17079,0.02116649753484732,0.02734375,10,0.20233721152039058,0.19492377123786409,False,False,up
TRDMT1,0.4968,0.021257517165903676,0.0390625,8,0.20233721152039058,0.22062800480769232,False,False,up
HNMT,-0.19318888888888888,0.021318917653080777,0.0546875,9,0.20233721152039058,0.2663634950248756,False,False,down
MANF,1.31913,0.021391050040099505,0.02734375,10,0.20233721152039058,0.19492377123786409,False,False,up
PALM2,0.21902000000000005,0.02140868374096008,0.037109375,10,0.20233721152039058,0.22062800480769232,False,False,up
SIRPB1,0.13204,0.021477617660381098,0.02734375,10,0.20233721152039058,0.19492377123786409,False,False,up
SPON2,0.21269,0.021595521405305882,0.013671875,10,0.20233721152039058,0.14871961805555556,False,False,up
NRP2,0.19144999999999998,0.021644274860279835,0.01953125,10,0.20233721152039058,0.17021745178041542,False,False,up
CRIP2,-0.24368888888888898,0.021710643373088413,0.01953125,9,0.20233721152039058,0.17021745178041542,False,False,down
IL2RG,0.41590000000000005,0.021896673843316183,0.037109375,10,0.20233721152039058,0.22062800480769232,False,False,up
PTPN6,0.8625299999999999,0.02190018094373216,0.01953125,10,0.20233721152039058,0.17021745178041542,False,False,up
MEP1B,0.05987999999999993,0.021912651117000075,0.01953125,10,0.20233721152039058,0.17021745178041542,False,False,up
CSH1,-0.36799,0.02192305837746433,0.02734375,10,0.20233721152039058,0.19492377123786409,False,False,down
RAB27B,1.10704,0.021976700876746542,0.01953125,10,0.20233721152039058,0.17021745178041542,False,False,up
CAMSAP1,0.9187399999999997,0.0221087425930879,0.02734375,10,0.2024556447350735,0.19492377123786409,False,False,up
NT5C3A,0.9801000000000001,0.022220112486209673,0.0390625,8,0.2024556447350735,0.22062800480769232,False,False,up
COL18A1,0.11349000000000001,0.022276778115030628,0.048828125,10,0.2024556447350735,0.2502760962041885,False,False,up
DNAJA2,0.7889099999999999,0.022329128764869283,0.02734375,10,0.2024556447350735,0.19492377123786409,False,False,up
ICAM1,0.13765,0.022442309390413372,0.013671875,10,0.2024556447350735,0.14871961805555556,False,False,up
SCGB1A1,0.11118999999999998,0.022564481987825753,0.013671875,10,0.2024556447350735,0.14871961805555556,False,False,up
MINK1,0.9806299999999999,0.022618767597439592,0.001953125,10,0.2024556447350735,0.12204953457446809,False,False,up
MAP3K5,1.06179,0.02262907568653688,0.009765625,10,0.2024556447350735,0.13723273026315788,False,False,up
FMR1,0.35629000000000005,0.022637452603451003,0.009765625,10,0.2024556447350735,0.13723273026315788,False,False,up
MAP2K6,1.233275,0.022678892447340542,0.015625,8,0.2024556447350735,0.16158670774647887,False,False,up
NTRK2,0.31271,0.02312784577396406,0.00390625,10,0.2044288264779295,0.12890625,False,False,up
APOA2,-0.6325799999999999,0.023187471353560255,0.02734375,10,0.2044288264779295,0.19492377123786409,False,False,down
ART5,0.37958749999999997,0.023228386071217168,0.0390625,8,0.2044288264779295,0.22062800480769232,False,False,up
CUZD1,-0.32704444444444447,0.023298074918046283,0.02734375,9,0.2044288264779295,0.19492377123786409,False,False,down
MAVS,0.9284799999999999,0.02336565837260131,0.02734375,10,0.2044288264779295,0.19492377123786409,False,False,up
ENAH,-0.69872,0.023434323388299223,0.02734375,10,0.2044288264779295,0.19492377123786409,False,False,down
PCBP2,0.45018,0.023455435080983238,0.037109375,10,0.2044288264779295,0.22062800480769232,False,False,up
CALB1,-0.19038000000000002,0.023456763542070904,0.013671875,10,0.2044288264779295,0.14871961805555556,False,False,down
ENOPH1,0.24067000000000002,0.023697255948539102,0.02734375,10,0.20584951691440764,0.19492377123786409,False,False,up
PLA2G7,0.08667,0.023801644752041606,0.01953125,10,0.20584951691440764,0.17021745178041542,False,False,up
ACY1,0.21714000000000003,0.023830042816104395,0.009765625,10,0.20584951691440764,0.13723273026315788,False,False,up
CHL1,0.11343,0.023911757751211914,0.037109375,10,0.2059496554701155,0.22062800480769232,False,False,up
MIA,0.14221999999999999,0.02412420290417284,0.037109375,10,0.20717188283495802,0.22062800480769232,False,False,up
PMVK,1.0817666666666665,0.02431016545808632,0.0078125,9,0.20779053501621325,0.13723273026315788,False,False,up
PDZD2,0.63502,0.02439407493880358,0.01953125,10,0.20779053501621325,0.17021745178041542,False,False,up
SCAMP3,0.82168,0.024408489812936182,0.02734375,10,0.20779053501621325,0.19492377123786409,False,False,up
ENDOU,0.27581,0.02480779718288586,0.037109375,10,0.21057948071137503,0.22062800480769232,False,False,up
UMOD,0.094,0.024931777783594913,0.037109375,10,0.21102199236431776,0.22062800480769232,False,False,up
IL6ST,0.20162,0.02523821256684119,0.037109375,10,0.21300181123222006,0.22062800480769232,False,False,up
TEX101,0.45087777777777777,0.02547704807014553,0.01953125,9,0.21381853611832488,0.17021745178041542,False,False,up
CSF3R,0.32868749999999997,0.02548058823337205,0.0390625,8,0.21381853611832488,0.22062800480769232,False,False,up
CRKL,1.10695,0.025640921803450307,0.037109375,10,0.21455096107331498,0.22062800480769232,False,False,up
PKD2,0.53191,0.025972330658894576,0.048828125,10,0.21475443344365788,0.2502760962041885,False,False,up
DSG2,0.08373000000000003,0.026001759210184976,0.037109375,10,0.21475443344365788,0.22062800480769232,False,False,up
LACTB2,0.5114000000000001,0.026052894622979546,0.048828125,10,0.21475443344365788,0.2502760962041885,False,False,up
TARS1,0.39089,0.026152295362067916,0.013671875,10,0.21475443344365788,0.14871961805555556,False,False,up
GP1BB,0.47578000000000004,0.026203458336720522,0.01953125,10,0.21475443344365788,0.17021745178041542,False,False,up
PLAU,0.1223,0.026252215392597564,0.02734375,10,0.21475443344365788,0.19492377123786409,False,False,up
TMED10,-0.39184,0.026394533946149667,0.02734375,10,0.21475443344365788,0.19492377123786409,False,False,down
CDH23,0.14779000000000006,0.02643712937681695,0.001953125,10,0.21475443344365788,0.12204953457446809,False,False,up
EVI5,0.6962875000000001,0.026465306130691094,0.0234375,8,0.21475443344365788,0.19492377123786409,False,False,up
PSIP1,0.312425,0.026496849545290652,0.0390625,8,0.21475443344365788,0.22062800480769232,False,False,up
ISM1,-0.20287500000000003,0.02653675231081252,0.0390625,8,0.21475443344365788,0.22062800480769232,False,False,down
ABL1,0.5997800000000001,0.026599928307058512,0.02734375,10,0.21475443344365788,0.19492377123786409,False,False,up
AP3B1,0.9927300000000002,0.026632361273325418,0.013671875,10,0.21475443344365788,0.14871961805555556,False,False,up
LELP1,0.5293875,0.02668892346167352,0.015625,8,0.21475443344365788,0.16158670774647887,False,False,up
HDGFL2,0.45937,0.0269461840151029,0.01953125,10,0.2153037832678467,0.17021745178041542,False,False,up
AIFM1,0.72529,0.02696394056515872,0.048828125,10,0.2153037832678467,0.2502760962041885,False,False,up
FABP2,0.30865,0.027025006731342373,0.02734375,10,0.2153037832678467,0.19492377123786409,False,False,up
VEGFA,0.18486999999999998,0.027148044401325032,0.064453125,10,0.2153037832678467,0.27961422175036926,False,False,up
CD48,0.10317000000000001,0.02717040144866512,0.02734375,10,0.2153037832678467,0.19492377123786409,False,False,up
BAG6,0.36472,0.02719703901681005,0.037109375,10,0.2153037832678467,0.22062800480769232,False,False,up
OPTC,-0.26212,0.027546498613400795,0.013671875,10,0.21699302251146424,0.14871961805555556,False,False,down
ERMAP,0.20375000000000004,0.027607411716772876,0.0390625,8,0.21699302251146424,0.22062800480769232,False,False,up
RAB33A,0.5769799999999999,0.02769148249653994,0.01953125,10,0.21699302251146424,0.17021745178041542,False,False,up
MTIF3,0.6247199999999999,0.02774834543384372,0.009765625,10,0.21699302251146424,0.13723273026315788,False,False,up
GALNT7,-0.09859000000000001,0.027779901937830722,0.037109375,10,0.21699302251146424,0.22062800480769232,False,False,down
F11R,0.43974,0.02785371790494451,0.013671875,10,0.21699302251146424,0.14871961805555556,False,False,up
EDAR,0.5702375,0.028076489258587974,0.015625,8,0.217935430214159,0.16158670774647887,False,False,up
ARAF,0.45859999999999995,0.028191657657728266,0.0390625,8,0.217935430214159,0.22062800480769232,False,False,up
HPCAL1,0.54898,0.028224228003822485,0.02734375,10,0.217935430214159,0.19492377123786409,False,False,up
FOLR3,0.14941000000000004,0.02849468375090014,0.037109375,10,0.217935430214159,0.22062800480769232,False,False,up
RAB11FIP3,1.02515,0.028551470532176663,0.02734375,10,0.217935430214159,0.19492377123786409,False,False,up
IL31,0.5059124999999999,0.028582244027825138,0.0234375,8,0.217935430214159,0.19492377123786409,False,False,up
RILPL2,0.87813,0.028634862316743212,0.01953125,10,0.217935430214159,0.17021745178041542,False,False,up
ITGBL1,0.3778,0.028739253394653528,0.001953125,10,0.217935430214159,0.12204953457446809,False,False,up
CD63,0.4229,0.02879252372156506,0.0390625,9,0.217935430214159,0.22062800480769232,False,False,up
RHOC,1.0311666666666666,0.02887154440222043,0.01953125,9,0.217935430214159,0.17021745178041542,False,False,up
HTRA2,0.39212,0.02892130272404082,0.037109375,10,0.217935430214159,0.22062800480769232,False,False,up
TYMP,0.42309,0.028979239737754802,0.037109375,10,0.217935430214159,0.22062800480769232,False,False,up
VAMP8,0.908075,0.02898581767343483,0.0390625,8,0.217935430214159,0.22062800480769232,False,False,up
VPS53,0.5613300000000001,0.029036531309258765,0.048828125,10,0.217935430214159,0.2502760962041885,False,False,up
CRYBB2,0.15319,0.02911004616348655,0.064453125,10,0.217935430214159,0.27961422175036926,False,False,up
ARHGEF12,0.9027375,0.02916194214305907,0.078125,8,0.217935430214159,0.3162334735576923,False,False,up
GCC1,0.86808,0.029274594428953495,0.01953125,10,0.21822204019755434,0.17021745178041542,False,False,up
LEPR,0.28680000000000005,0.029470827888393353,0.037109375,10,0.2191286620461045,0.22062800480769232,False,False,up
TNIP1,0.79123,0.029645651212511545,0.02734375,10,0.2196137572119311,0.19492377123786409,False,False,up
LGALS7_LGALS7B,0.24253999999999998,0.029685618526774482,0.037109375,10,0.2196137572119311,0.22062800480769232,False,False,up
ERP44,0.2116,0.029884731522153415,0.048828125,10,0.2202501464835136,0.2502760962041885,False,False,up
CCL24,0.1781,0.02992162357743341,0.048828125,10,0.2202501464835136,0.2502760962041885,False,False,up
CCL5,0.61971,0.030334406069901166,0.037109375,10,0.22183728266778222,0.22062800480769232,False,False,up
MORN4,0.40745999999999993,0.0304304128421371,0.064453125,10,0.22183728266778222,0.27961422175036926,False,False,up
EIF4G1,1.00221,0.030458492072812104,0.02734375,10,0.22183728266778222,0.19492377123786409,False,False,up
CD40LG,0.6365800000000001,0.030484612977266755,0.037109375,10,0.22183728266778222,0.22062800480769232,False,False,up
CEACAM19,0.52098,0.030514900305680628,0.037109375,10,0.22183728266778222,0.22062800480769232,False,False,up
KAZN,0.7048599999999999,0.03061920248240586,0.037109375,10,0.22204592022426176,0.22062800480769232,False,False,up
CLPP,0.5252333333333333,0.030744302765480114,0.02734375,9,0.22240398330594852,0.19492377123786409,False,False,up
ERBB3,0.12366999999999999,0.03106277027431233,0.037109375,10,0.2241556665740917,0.22062800480769232,False,False,up
VSIG2,0.21776,0.031330722575148504,0.037109375,10,0.22427285933299113,0.22062800480769232,False,False,up
TMED8,0.6711099999999999,0.0314163509881798,0.009765625,10,0.22427285933299113,0.13723273026315788,False,False,up
DNER,0.14046999999999998,0.031439119631777666,0.037109375,10,0.22427285933299113,0.22062800480769232,False,False,up
IL12B,0.08787,0.031451074077385704,0.037109375,10,0.22427285933299113,0.22062800480769232,False,False,up
