protein,fc_pre,p_pre,fc_post,p_post,fc_interaction,p_interaction,fdr_pre,fdr_post,fdr_interaction
KIR2DL2,0.14988999999999997,0.42869049376590995,-0.02946000000000002,0.911673834941922,-0.17934999999999998,0.6490924957043354,0.6857963720367232,0.9654868662558705,0.9619401148472417
KIR2DS4,0.17048000000000002,0.33750555565149076,0.05328000000000001,0.6500389746822057,-0.11720000000000001,0.41953983100292924,0.6205202268486106,0.8333445459475443,0.9471774407456163
KIR3DL2,-0.15102,0.2806541213603234,0.22597777777777775,0.12653158703104553,0.39317777777777774,0.12234700167320706,0.5702363821276835,0.3506177561960084,0.9471774407456163
KLK15,0.36361999999999994,0.010360420326820616,-0.04657,0.7765832768159902,-0.41019000000000005,0.059267955531804646,0.1607836095052678,0.8975988358260614,0.9064257716854434
LACRT,0.12674999999999997,0.371608788767262,-0.14188,0.42711064928358267,-0.26863000000000004,0.12891568208841817,0.6456455478404588,0.6882218936927745,0.9471774407456163
LAMTOR5,0.17936,0.17440587111763356,-0.07544000000000002,0.5446800317725142,-0.2548,0.08201078908063353,0.4477889452645188,0.7753329291246601,0.9151422335713614
LARP1,0.20605,0.32049780899422126,0.26259,0.5659341191883438,0.05653999999999998,0.8932927246668234,0.6059347251126268,0.78890334830139,0.9939549333965099
LMNB1,-0.09735999999999997,0.595472224312468,0.05938000000000001,0.8505297201252962,0.15674,0.6504971913000783,0.8122086327901723,0.9334539849563392,0.9619401148472417
LMOD1__Oncology_II,0.11925000000000001,0.3097497693421374,-0.007929999999999993,0.9726243176423469,-0.12718000000000002,0.5547213743458308,0.5951760483874278,0.9877794065405268,0.9519862693342023
LRRC37A2,0.17125,0.0048807475343308265,-0.17127999999999996,0.11187072500660807,-0.34252999999999995,0.00451399655552068,0.132455724147496,0.32477884394210915,0.7204244661560001
LRRFIP1,0.21926,0.3231459227771927,0.3301299999999999,0.0019496585876893503,0.11087000000000002,0.6654392185377183,0.6093727349931913,0.07198964174581236,0.9619401148472417
LSM8,0.0398125,0.7916247834841132,0.00674444444444443,0.9406256564973465,-0.07232857142857142,0.7721432038683784,0.9130239298497979,0.9741843881381597,0.9812334329398464
LTB,-0.10085000000000002,0.5178185689083816,0.25102,0.08346702142244078,0.35187,0.07143702830857282,0.7524149812210584,0.27263781190307335,0.9151422335713614
LUZP2,0.11635,0.2794211096257806,-0.37941,0.0017300212441851421,-0.4957600000000001,0.008357247382988405,0.5689114484272649,0.07198964174581236,0.7865420294170457
LYZL2,0.07246999999999999,0.47580982297473107,0.08580000000000003,0.6363293014445544,0.022333333333333354,0.9289987838065941,0.7176228233571663,0.8239468874588367,0.9940568131447077
MAGEA3,-0.18917499999999998,0.8373576894282948,0.6137555555555556,0.20895158517147983,0.058971428571428515,0.9337925967431643,0.9283610911472944,0.46920109244424096,0.9940568131447077
MAMDC4,0.08700000000000001,0.2324460261491696,-0.03252000000000001,0.46204536874460167,-0.11952,0.15765594721108217,0.5157970151296452,0.7165222419741685,0.9471774407456163
MANEAL,-0.18265,0.3349381848336438,-0.02116666666666673,0.9513310295744521,0.10614444444444435,0.7635214012169657,0.6188983566297142,0.9789879386654082,0.9812023557990273
MAP2K1,0.5256900000000001,0.08132307304824916,0.6537599999999999,0.020954195324335352,0.1280699999999999,0.7392577690606676,0.3148740765901557,0.12641360546796152,0.9800993461384845
MAPK13,-0.09310999999999993,0.7528361131069443,-1.0114444444444444,0.04679866596678383,-0.8324666666666667,0.14571003826391413,0.8962044166564839,0.18990950360553993,0.9471774407456163
MAPKAPK2,0.5367375,0.03784824029223253,0.46733333333333327,0.13010252466525254,-0.43482857142857145,0.21187291998701552,0.24063280371349866,0.35590429931705025,0.9471774407456163
MAPRE3,0.14509,0.4208128392848849,-0.2985777777777778,0.056099964959621045,-0.5790222222222222,0.029765317985904247,0.6837734139452873,0.21103930480328636,0.8144499300897541
MCTS1,-0.023920000000000007,0.7727122005219939,0.05933000000000001,0.5796467762209523,0.08325000000000002,0.495850827537057,0.9048339757407805,0.7938553680563715,0.9519862693342023
MEP1A,-0.04135999999999999,0.6476496232706191,-0.07033999999999999,0.4619909044103223,-0.028980000000000006,0.8217408114453324,0.8453107921675163,0.7165222419741685,0.9897676525572143
MINDY1,0.9120999999999999,0.04139299877060524,1.24631,0.0065709247763202855,0.33420999999999995,0.4840665064006473,0.2466909277241592,0.09557117323182673,0.9471774407456163
MLLT1,0.03139000000000003,0.9015210239955962,0.0305888888888889,0.9331319113972698,-0.011088888888888851,0.9793152786605585,0.9558530380725592,0.973634859793997,0.994306177352909
MNAT1,0.38593749999999993,0.11423872728615558,-0.14738888888888887,0.42856986041496126,-0.49647142857142856,0.26853915997605343,0.3760346551265135,0.6895609254650362,0.9471774407456163
MORF4L1,0.3675875,0.08168032587746454,-0.10101111111111111,0.5316347362912359,-0.5691571428571428,0.13813211177767878,0.3148740765901557,0.767742297368757,0.9471774407456163
MORF4L2,-0.0024400000000000034,0.978390504075472,0.3984333333333333,0.005424968014755735,0.4039111111111111,0.04289228673884968,0.9905276709075592,0.0949550061731043,0.893741407366953
MORN4,0.40745999999999993,0.0304304128421371,0.10655555555555571,0.4585791030179879,-0.34582222222222214,0.026407333832258687,0.2219128145992319,0.7136151507769324,0.8143181893514128
MPRIP,0.37205,0.1378427773914379,0.49214,0.02117453189796829,0.12009000000000006,0.6841281972980886,0.4046164885887694,0.12680709219590458,0.9619401148472417
MRPL52,-0.007890000000000017,0.9511130996079924,0.23628888888888888,0.01460963422201977,0.2523333333333333,0.19314405551867614,0.9791066176062655,0.11030147269601408,0.9471774407456163
